1669700142.2036235,1669700135.01545,-40.0,-3.0,51.0
1669700142.2038066,1669700135.04671,-40.0,-3.0,51.0
1669700142.384522,1669700135.07796,-41.0,-3.0,51.0
1669700142.3847106,1669700135.10921,-40.0,-3.0,51.0
1669700142.3848903,1669700135.14046,-40.0,-3.0,51.0
1669700142.3850625,1669700135.17171,-41.0,-3.0,51.0
1669700142.3852339,1669700135.20296,-41.0,-3.0,51.0
1669700142.3854055,1669700135.23421,-40.0,-3.0,51.0
1669700142.5872831,1669700135.26547,-40.0,-3.0,51.0
1669700142.5874755,1669700135.29672,-40.0,-3.0,51.0
1669700142.5876553,1669700135.32797,-41.0,-3.0,51.0
1669700142.5878296,1669700135.35922,-41.0,-3.0,51.0
1669700142.5880008,1669700135.39047,-41.0,-3.0,50.0
1669700142.588172,1669700135.42172,-42.0,-2.0,52.0
1669700142.807201,1669700135.45297,-40.0,-2.0,51.0
1669700142.80761,1669700135.48423,-40.0,-3.0,51.0
1669700142.807711,1669700135.51548,-41.0,-3.0,51.0
1669700142.8077803,1669700135.54673,-39.0,-3.0,51.0
1669700142.8078423,1669700135.57798,-41.0,-3.0,51.0
1669700142.8079014,1669700135.60923,-40.0,-3.0,51.0
1669700142.9647634,1669700135.64048,-41.0,-3.0,51.0
1669700142.96568,1669700135.67173,-41.0,-3.0,50.0
1669700142.9659555,1669700135.70299,-41.0,-3.0,51.0
1669700142.966164,1669700135.73424,-40.0,-3.0,51.0
1669700142.966385,1669700135.76549,-42.0,-3.0,50.0
1669700142.9665759,1669700135.79674,-41.0,-3.0,50.0
1669700143.122353,1669700135.82799,-41.0,-3.0,50.0
1669700143.1232603,1669700135.85924,-42.0,-3.0,50.0
1669700143.123535,1669700135.89049,-41.0,-3.0,50.0
1669700143.123744,1669700135.92175,-42.0,-3.0,50.0
1669700143.1239297,1669700135.953,-42.0,-3.0,50.0
1669700143.12411,1669700135.98425,-42.0,-3.0,50.0
1669700143.3248553,1669700136.0155,-41.0,-2.0,50.0
1669700143.3257883,1669700136.04675,-41.0,-2.0,50.0
1669700143.3260608,1669700136.078,-42.0,-2.0,50.0
1669700143.326264,1669700136.10925,-42.0,-3.0,50.0
1669700143.326493,1669700136.14051,-42.0,-3.0,50.0
1669700143.3266757,1669700136.17176,-42.0,-2.0,50.0
1669700143.5047836,1669700136.20301,-42.0,-3.0,50.0
1669700143.5058143,1669700136.23426,-42.0,-3.0,50.0
1669700143.5061262,1669700136.26551,-42.0,-2.0,50.0
1669700143.5063787,1669700136.29676,-43.0,-3.0,49.0
1669700143.506587,1669700136.32801,-43.0,-1.0,49.0
1669700143.5067737,1669700136.35927,-42.0,-3.0,50.0
1669700143.7077665,1669700136.39052,-42.0,-2.0,51.0
1669700143.7086751,1669700136.42177,-41.0,-2.0,51.0
1669700143.7089496,1669700136.45302,-41.0,-2.0,50.0
1669700143.709159,1669700136.48427,-42.0,-3.0,50.0
1669700143.7093506,1669700136.51552,-41.0,-3.0,50.0
1669700143.7095327,1669700136.54678,-41.0,-2.0,50.0
1669700143.8876648,1669700136.57803,-41.0,-2.0,50.0
1669700143.8879883,1669700136.60928,-41.0,-2.0,50.0
1669700143.8882082,1669700136.64053,-40.0,-2.0,50.0
1669700143.8884025,1669700136.67178,-41.0,-3.0,50.0
1669700143.8885875,1669700136.70303,-41.0,-2.0,50.0
1669700143.8887646,1669700136.73428,-42.0,-2.0,50.0
1669700144.0677297,1669700136.76554,-42.0,-2.0,50.0
1669700144.0684538,1669700136.79679,-42.0,-1.0,50.0
1669700144.0686789,1669700136.82804,-42.0,-2.0,50.0
1669700144.0688498,1669700136.85929,-42.0,-1.0,50.0
1669700144.069004,1669700136.89054,-42.0,-2.0,50.0
1669700144.0691547,1669700136.92179,-41.0,-2.0,50.0
1669700144.2472718,1669700136.95304,-41.0,-2.0,50.0
1669700144.2482214,1669700136.9843,-41.0,-2.0,50.0
1669700144.2484903,1669700137.01555,-41.0,-2.0,51.0
1669700144.2486906,1669700137.0468,-41.0,-2.0,50.0
1669700144.2488716,1669700137.07805,-42.0,-1.0,50.0
1669700144.249043,1669700137.1093,-41.0,-2.0,50.0
1669700144.4723485,1669700137.14055,-41.0,-2.0,50.0
1669700144.473258,1669700137.1718,-41.0,-2.0,50.0
1669700144.4735332,1669700137.20306,-41.0,-2.0,50.0
1669700144.473746,1669700137.23431,-42.0,-2.0,50.0
1669700144.4739363,1669700137.26556,-41.0,-2.0,50.0
1669700144.474119,1669700137.29681,-41.0,-2.0,50.0
1669700144.6298118,1669700137.32806,-41.0,-2.0,50.0
1669700144.630782,1669700137.35931,-41.0,-2.0,50.0
1669700144.6310654,1669700137.39056,-41.0,-2.0,50.0
1669700144.631266,1669700137.42182,-41.0,-2.0,50.0
1669700144.631447,1669700137.45307,-41.0,-2.0,50.0
1669700144.631619,1669700137.48432,-41.0,-2.0,50.0
1669700144.8098793,1669700137.51557,-41.0,-2.0,50.0
1669700144.8109124,1669700137.54682,-41.0,-2.0,50.0
1669700144.8111777,1669700137.57807,-41.0,-2.0,50.0
1669700144.8113804,1669700137.60932,-41.0,-2.0,50.0
1669700144.811566,1669700137.64058,-41.0,-2.0,50.0
1669700144.8117433,1669700137.67183,-41.0,-2.0,50.0
1669700145.012383,1669700137.70308,-41.0,-2.0,50.0
1669700145.013352,1669700137.73433,-41.0,-2.0,50.0
1669700145.013617,1669700137.76558,-41.0,-2.0,50.0
1669700145.0138187,1669700137.79683,-41.0,-2.0,50.0
1669700145.014003,1669700137.82808,-41.0,-2.0,50.0
1669700145.0141773,1669700137.85934,-41.0,-2.0,50.0
1669700145.1923792,1669700137.89059,-41.0,-2.0,50.0
1669700145.1931717,1669700137.92184,-42.0,-2.0,51.0
1669700145.193405,1669700137.95309,-41.0,-2.0,50.0
1669700145.1935976,1669700137.98434,-41.0,-2.0,50.0
1669700145.193778,1669700138.01559,-41.0,-2.0,50.0
1669700145.1939507,1669700138.04684,-41.0,-2.0,50.0
1669700145.3726916,1669700138.0781,-41.0,-2.0,50.0
1669700145.3729975,1669700138.10935,-41.0,-2.0,50.0
1669700145.3732069,1669700138.1406,-41.0,-2.0,50.0
1669700145.373396,1669700138.17185,-41.0,-2.0,50.0
1669700145.3736627,1669700138.2031,-41.0,-2.0,50.0
1669700145.3739,1669700138.23435,-41.0,-2.0,50.0
1669700145.5751674,1669700138.2656,-41.0,-2.0,50.0
1669700145.5754745,1669700138.29686,-41.0,-2.0,50.0
1669700145.5757725,1669700138.32811,-41.0,-2.0,50.0
1669700145.5760157,1669700138.35936,-41.0,-2.0,50.0
1669700145.5761967,1669700138.39061,-41.0,-2.0,50.0
1669700145.5763686,1669700138.42186,-41.0,-2.0,50.0
1669700145.7772887,1669700138.45311,-41.0,-2.0,50.0
1669700145.7783787,1669700138.48436,-41.0,-2.0,50.0
1669700145.7786388,1669700138.51562,-42.0,-2.0,50.0
1669700145.7789128,1669700138.54687,-42.0,-2.0,50.0
1669700145.7791343,1669700138.57812,-41.0,-2.0,50.0
1669700145.7793233,1669700138.60937,-41.0,-2.0,51.0
1669700146.003069,1669700138.64062,-40.0,-2.0,51.0
1669700146.0039623,1669700138.67187,-40.0,-2.0,51.0
1669700146.0050764,1669700138.70313,-40.0,-2.0,51.0
1669700146.005405,1669700138.73438,-41.0,-2.0,51.0
1669700146.005687,1669700138.76563,-41.0,-2.0,51.0
1669700146.0059016,1669700138.79688,-41.0,-2.0,51.0
1669700146.1373994,1669700138.82813,-41.0,-2.0,51.0
1669700146.139132,1669700138.85938,-41.0,-2.0,51.0
1669700146.1400638,1669700138.89063,-43.0,-1.0,50.0
1669700146.1403756,1669700138.92189,-44.0,-1.0,50.0
1669700146.1406357,1669700138.95314,-54.0,1.0,50.0
1669700146.1408832,1669700138.98439,-49.0,0.0,52.0
1669700146.3175273,1669700139.01564,-40.0,-1.0,53.0
1669700146.3184228,1669700139.04689,-31.0,-3.0,62.0
1669700146.318708,1669700139.07814,-17.0,-5.0,60.0
1669700146.3189173,1669700139.10939,-5.0,-6.0,61.0
1669700146.3191137,1669700139.14065,-4.0,-6.0,61.0
1669700146.3192978,1669700139.1719,-9.0,-6.0,67.0
1669700146.5423691,1669700139.20315,-6.0,-6.0,69.0
1669700146.5433357,1669700139.2344,-5.0,-7.0,63.0
1669700146.5436447,1669700139.26565,-2.0,-7.0,63.0
1669700146.5438597,1669700139.2969,-1.0,-7.0,64.0
1669700146.544054,1669700139.32815,7.0,-8.0,63.0
1669700146.5442424,1669700139.35941,1.0,-8.0,63.0
1669700146.6998339,1669700139.39066,5.0,-9.0,65.0
1669700146.7006803,1669700139.42191,4.0,-9.0,64.0
1669700146.7009223,1669700139.45316,6.0,-9.0,63.0
1669700146.701119,1669700139.48441,7.0,-10.0,63.0
1669700146.7013004,1669700139.51566,6.0,-9.0,64.0
1669700146.701477,1669700139.54691,6.0,-9.0,65.0
1669700146.8843825,1669700139.57817,4.0,-8.0,69.0
1669700146.8845704,1669700139.60942,3.0,-8.0,63.0
1669700146.8847475,1669700139.64067,-7.0,-9.0,67.0
1669700146.884922,1669700139.67192,-5.0,-8.0,68.0
1669700146.8850946,1669700139.70317,9.0,-10.0,63.0
1669700146.8852687,1669700139.73442,7.0,-10.0,61.0
1669700147.0861664,1669700139.76567,8.0,-9.0,70.0
1669700147.0863907,1669700139.79693,9.0,-10.0,71.0
1669700147.0865803,1669700139.82818,3.0,-9.0,65.0
1669700147.0867543,1669700139.85943,-3.0,-8.0,62.0
1669700147.0869274,1669700139.89068,-10.0,-8.0,59.0
1669700147.0870976,1669700139.92193,-11.0,-11.0,57.0
1669700147.262399,1669700139.95318,-15.0,-11.0,54.0
1669700147.2633011,1669700139.98443,-1.0,-9.0,70.0
1669700147.2635489,1669700140.01569,4.0,-10.0,71.0
1669700147.263749,1669700140.04694,9.0,-10.0,72.0
1669700147.2639356,1669700140.07819,7.0,-12.0,61.0
1669700147.264115,1669700140.10944,-1.0,-11.0,61.0
1669700147.4423728,1669700140.14069,-3.0,-11.0,65.0
1669700147.4432218,1669700140.17194,-4.0,-8.0,71.0
1669700147.4434607,1669700140.20319,-2.0,-8.0,65.0
1669700147.4436622,1669700140.23445,4.0,-10.0,62.0
1669700147.4438527,1669700140.2657,2.0,-10.0,62.0
1669700147.4440324,1669700140.29695,3.0,-7.0,63.0
1669700147.6454465,1669700140.3282,5.0,-5.0,62.0
1669700147.64628,1669700140.35945,-3.0,2.0,66.0
1669700147.646559,1669700140.3907,1.0,-7.0,67.0
1669700147.64676,1669700140.42195,3.0,-8.0,66.0
1669700147.646949,1669700140.45321,1.0,-8.0,60.0
1669700147.6471293,1669700140.48446,1.0,-10.0,60.0
1669700147.847455,1669700140.51571,4.0,-10.0,68.0
1669700147.84849,1669700140.54696,11.0,-12.0,71.0
1669700147.8487654,1669700140.57821,0.0,-7.0,63.0
1669700147.8489754,1669700140.60946,-1.0,-10.0,63.0
1669700147.8491633,1669700140.64071,2.0,-10.0,62.0
1669700147.8493435,1669700140.67197,5.0,-9.0,69.0
1669700148.004551,1669700140.70322,6.0,-10.0,64.0
1669700148.0048351,1669700140.73447,-1.0,-9.0,65.0
1669700148.0049336,1669700140.76572,-1.0,-9.0,68.0
1669700148.0049694,1669700140.79697,4.0,-9.0,63.0
1669700148.0050676,1669700140.82822,0.0,-9.0,65.0
1669700148.0050995,1669700140.85947,0.0,-8.0,65.0
1669700148.185385,1669700140.89073,1.0,-7.0,62.0
1669700148.1864278,1669700140.92198,-1.0,-8.0,62.0
1669700148.18669,1669700140.95323,-1.0,-10.0,58.0
1669700148.186894,1669700140.98448,-1.0,-10.0,58.0
1669700148.187085,1669700141.01573,5.0,-7.0,71.0
1669700148.1872694,1669700141.04698,1.0,-4.0,65.0
1669700148.3882878,1669700141.07823,3.0,-6.0,62.0
1669700148.3889828,1669700141.10949,1.0,-9.0,65.0
1669700148.3892546,1669700141.14074,-2.0,-11.0,67.0
1669700148.3894582,1669700141.17199,1.0,-13.0,67.0
1669700148.3896437,1669700141.20324,0.0,-13.0,62.0
1669700148.3898222,1669700141.23449,-2.0,-11.0,66.0
1669700148.5718982,1669700141.26574,-2.0,-8.0,65.0
1669700148.5720797,1669700141.29699,-1.0,-6.0,64.0
1669700148.5722523,1669700141.32825,-6.0,-6.0,67.0
1669700148.5724201,1669700141.3595,-7.0,-6.0,68.0
1669700148.5725868,1669700141.39075,-2.0,-7.0,64.0
1669700148.5727534,1669700141.422,-8.0,-8.0,63.0
1669700148.7524304,1669700141.45325,-10.0,-8.0,64.0
1669700148.7526112,1669700141.4845,-8.0,-7.0,66.0
1669700148.7527828,1669700141.51576,-7.0,-7.0,66.0
1669700148.7529497,1669700141.54701,-8.0,-6.0,64.0
1669700148.7531133,1669700141.57826,-8.0,-6.0,65.0
1669700148.7532766,1669700141.60951,-8.0,-7.0,63.0
1669700148.9950206,1669700141.64076,-4.0,-8.0,65.0
1669700148.9959059,1669700141.67201,-6.0,-8.0,64.0
1669700148.996151,1669700141.70326,-3.0,-7.0,65.0
1669700148.9963439,1669700141.73452,-2.0,-7.0,65.0
1669700148.996523,1669700141.76577,-2.0,-8.0,65.0
1669700148.9966943,1669700141.79702,-1.0,-8.0,65.0
1669700149.1994452,1669700141.82827,-6.0,-7.0,65.0
1669700149.199772,1669700141.85952,-6.0,-7.0,64.0
1669700149.1999848,1669700141.89077,-5.0,-7.0,65.0
1669700149.2001712,1669700141.92202,-5.0,-7.0,65.0
1669700149.2003486,1669700141.95328,-4.0,-7.0,66.0
1669700149.2005212,1669700141.98453,-6.0,-7.0,64.0
1669700149.310212,1669700142.01578,-5.0,-7.0,64.0
1669700149.3105013,1669700142.04703,-6.0,-7.0,64.0
1669700149.3105798,1669700142.07828,-5.0,-7.0,65.0
1669700149.3106341,1669700142.10953,-5.0,-7.0,65.0
1669700149.3106828,1669700142.14078,-6.0,-7.0,65.0
1669700149.310727,1669700142.17204,-6.0,-7.0,65.0
1669700149.5125008,1669700142.20329,-6.0,-7.0,65.0
1669700149.5134022,1669700142.23454,-6.0,-7.0,65.0
1669700149.5136814,1669700142.26579,-6.0,-7.0,65.0
1669700149.5138896,1669700142.29704,-6.0,-7.0,64.0
1669700149.514069,1669700142.32829,-6.0,-7.0,64.0
1669700149.514244,1669700142.35954,-5.0,-7.0,65.0
1669700149.69258,1669700142.3908,-5.0,-7.0,64.0
1669700149.693498,1669700142.42205,-6.0,-7.0,65.0
1669700149.693738,1669700142.4533,-6.0,-7.0,65.0
1669700149.6939325,1669700142.48455,-6.0,-7.0,64.0
1669700149.6941154,1669700142.5158,-6.0,-7.0,65.0
1669700149.6942875,1669700142.54705,-6.0,-7.0,65.0
1669700149.894943,1669700142.5783,-6.0,-7.0,65.0
1669700149.8958383,1669700142.60956,-6.0,-7.0,65.0
1669700149.896106,1669700142.64081,-6.0,-7.0,65.0
1669700149.8963087,1669700142.67206,-6.0,-7.0,64.0
1669700149.896492,1669700142.70331,-6.0,-7.0,65.0
1669700149.8966708,1669700142.73456,-3.0,-7.0,66.0
1669700150.1211147,1669700142.76581,-2.0,-7.0,66.0
1669700150.1222744,1669700142.79706,0.0,-7.0,68.0
1669700150.1225781,1669700142.82832,-3.0,-8.0,68.0
1669700150.1227865,1669700142.85957,-4.0,-7.0,65.0
1669700150.1229749,1669700142.89082,-10.0,-7.0,65.0
1669700150.123152,1669700142.92207,-15.0,-8.0,62.0
1669700150.2780075,1669700142.95332,-14.0,-8.0,59.0
1669700150.2785525,1669700142.98457,-12.0,-9.0,59.0
1669700150.2790642,1669700143.01582,-10.0,-9.0,61.0
1669700150.279191,1669700143.04708,-8.0,-8.0,66.0
1669700150.279297,1669700143.07833,-6.0,-8.0,69.0
1669700150.2793953,1669700143.10958,-7.0,-8.0,67.0
1669700150.434893,1669700143.14083,-7.0,-7.0,66.0
1669700150.4355702,1669700143.17208,-7.0,-8.0,65.0
1669700150.4357433,1669700143.20333,-1.0,-11.0,67.0
1669700150.4358845,1669700143.23458,-4.0,-10.0,67.0
1669700150.436023,1669700143.26584,-10.0,-11.0,53.0
1669700150.4361537,1669700143.29709,-10.0,-13.0,51.0
1669700150.6419408,1669700143.32834,-12.0,-13.0,54.0
1669700150.6421294,1669700143.35959,-17.0,-14.0,56.0
1669700150.6424255,1669700143.39084,-13.0,-11.0,64.0
1669700150.6426332,1669700143.42209,-9.0,-10.0,65.0
1669700150.64282,1669700143.45334,-6.0,-9.0,66.0
1669700150.6429913,1669700143.4846,-3.0,-7.0,67.0
1669700150.8221412,1669700143.51585,-1.0,-7.0,67.0
1669700150.8223548,1669700143.5471,-5.0,-7.0,67.0
1669700150.822536,1669700143.57835,-7.0,-6.0,67.0
1669700150.822724,1669700143.6096,-8.0,-7.0,66.0
1669700150.8228903,1669700143.64085,-9.0,-7.0,64.0
1669700150.823053,1669700143.6721,-9.0,-7.0,65.0
1669700151.0018404,1669700143.70336,-8.0,-6.0,66.0
1669700151.0020213,1669700143.73461,-8.0,-7.0,65.0
1669700151.0021894,1669700143.76586,-8.0,-6.0,65.0
1669700151.0023859,1669700143.79711,-8.0,-6.0,64.0
1669700151.0025635,1669700143.82836,-8.0,-6.0,64.0
1669700151.002731,1669700143.85961,-10.0,-6.0,64.0
1669700151.2899692,1669700143.89087,-10.0,-7.0,64.0
1669700151.2908175,1669700143.92212,-10.0,-7.0,64.0
1669700151.2910473,1669700143.95337,-9.0,-6.0,65.0
1669700151.2912335,1669700143.98462,-9.0,-7.0,64.0
1669700151.2914073,1669700144.01587,-9.0,-6.0,64.0
1669700151.291594,1669700144.04712,-9.0,-7.0,64.0
1669700151.3804545,1669700144.07837,-9.0,-7.0,65.0
1669700151.381348,1669700144.10963,-9.0,-7.0,64.0
1669700151.3816173,1669700144.14088,-10.0,-7.0,64.0
1669700151.3818176,1669700144.17213,-10.0,-6.0,65.0
1669700151.3819993,1669700144.20338,-10.0,-6.0,64.0
1669700151.3821726,1669700144.23463,-9.0,-7.0,64.0
1669700151.5605137,1669700144.26588,-8.0,-6.0,64.0
1669700151.561416,1669700144.29713,-9.0,-5.0,65.0
1669700151.5616817,1669700144.32839,-8.0,-6.0,64.0
1669700151.5618834,1669700144.35964,-8.0,-6.0,65.0
1669700151.5620663,1669700144.39089,-9.0,-7.0,64.0
1669700151.5622423,1669700144.42214,-9.0,-7.0,64.0
1669700151.7625651,1669700144.45339,-9.0,-6.0,64.0
1669700151.7633824,1669700144.48464,-9.0,-6.0,64.0
1669700151.7635932,1669700144.51589,-10.0,-7.0,64.0
1669700151.7637703,1669700144.54715,-9.0,-7.0,64.0
1669700151.763932,1669700144.5784,-10.0,-7.0,64.0
1669700151.7640896,1669700144.60965,-9.0,-6.0,64.0
1669700151.965062,1669700144.6409,-9.0,-6.0,64.0
1669700151.9659407,1669700144.67215,-10.0,-6.0,64.0
1669700151.9662066,1669700144.7034,-9.0,-7.0,64.0
1669700151.9664404,1669700144.73465,-10.0,-7.0,64.0
1669700151.9666293,1669700144.76591,-10.0,-7.0,64.0
1669700151.9668071,1669700144.79716,-10.0,-6.0,64.0
1669700152.1451068,1669700144.82841,-10.0,-6.0,64.0
1669700152.1459632,1669700144.85966,-10.0,-6.0,64.0
1669700152.1461954,1669700144.89091,-10.0,-7.0,64.0
1669700152.1464157,1669700144.92216,-10.0,-7.0,64.0
1669700152.1466281,1669700144.95341,-10.0,-6.0,64.0
1669700152.146873,1669700144.98467,-10.0,-7.0,64.0
1669700152.3250077,1669700145.01592,-11.0,-6.0,64.0
1669700152.328973,1669700145.04717,-10.0,-7.0,64.0
1669700152.3292766,1669700145.07842,-10.0,-7.0,64.0
1669700152.3294833,1669700145.10967,-11.0,-7.0,64.0
1669700152.3296654,1669700145.14092,-10.0,-6.0,64.0
1669700152.3298414,1669700145.17217,-11.0,-6.0,64.0
1669700152.5054502,1669700145.20343,-10.0,-6.0,64.0
1669700152.505797,1669700145.23468,-10.0,-6.0,64.0
1669700152.5060093,1669700145.26593,-11.0,-6.0,64.0
1669700152.5061953,1669700145.29718,-10.0,-6.0,64.0
1669700152.506433,1669700145.32843,-10.0,-7.0,64.0
1669700152.50662,1669700145.35968,-10.0,-7.0,64.0
1669700152.756974,1669700145.39093,-10.0,-7.0,64.0
1669700152.757156,1669700145.42219,-10.0,-6.0,64.0
1669700152.7573307,1669700145.45344,-10.0,-7.0,64.0
1669700152.7574987,1669700145.48469,-11.0,-7.0,64.0
1669700152.7576635,1669700145.51594,-11.0,-6.0,64.0
1669700152.7578259,1669700145.54719,-11.0,-6.0,64.0
1669700152.8875432,1669700145.57844,-11.0,-6.0,64.0
1669700152.888657,1669700145.60969,-10.0,-6.0,64.0
1669700152.888888,1669700145.64095,-10.0,-6.0,64.0
1669700152.8890738,1669700145.6722,-11.0,-7.0,64.0
1669700152.8892467,1669700145.70345,-11.0,-6.0,64.0
1669700152.8894176,1669700145.7347,-11.0,-7.0,64.0
1669700153.093318,1669700145.76595,-10.0,-6.0,64.0
1669700153.093499,1669700145.7972,-10.0,-7.0,64.0
1669700153.0936952,1669700145.82845,-10.0,-6.0,64.0
1669700153.0938852,1669700145.85971,-11.0,-6.0,64.0
1669700153.0940497,1669700145.89096,-10.0,-6.0,64.0
1669700153.0942152,1669700145.92221,-11.0,-6.0,64.0
1669700153.249558,1669700145.95346,-10.0,-6.0,65.0
1669700153.2496295,1669700145.98471,-11.0,-6.0,64.0
1669700153.2496972,1669700146.01596,-10.0,-6.0,64.0
1669700153.2497704,1669700146.04721,-12.0,-7.0,64.0
1669700153.24987,1669700146.07847,-12.0,-7.0,62.0
1669700153.2499564,1669700146.10972,-11.0,-6.0,65.0
1669700153.4500115,1669700146.14097,-10.0,-6.0,64.0
1669700153.4509144,1669700146.17222,-11.0,-6.0,63.0
1669700153.451146,1669700146.20347,-11.0,-7.0,63.0
1669700153.4513361,1669700146.23472,-9.0,-6.0,66.0
1669700153.4515145,1669700146.26598,-11.0,-7.0,65.0
1669700153.451688,1669700146.29723,-12.0,-6.0,63.0
1669700153.6300652,1669700146.32848,-13.0,-6.0,63.0
1669700153.6309748,1669700146.35973,-12.0,-6.0,65.0
1669700153.6312072,1669700146.39098,-14.0,-6.0,64.0
1669700153.6313994,1669700146.42223,-14.0,-6.0,64.0
1669700153.631578,1669700146.45348,-14.0,-6.0,63.0
1669700153.631753,1669700146.48474,-13.0,-6.0,63.0
1669700153.810373,1669700146.51599,-11.0,-5.0,63.0
1669700153.8110452,1669700146.54724,-16.0,-4.0,62.0
1669700153.8113108,1669700146.57849,-17.0,-6.0,66.0
1669700153.8115122,1669700146.60974,-15.0,-6.0,63.0
1669700153.811693,1669700146.64099,-15.0,-5.0,66.0
1669700153.8118656,1669700146.67224,-14.0,-6.0,63.0
1669700154.0582688,1669700146.7035,-14.0,-6.0,60.0
1669700154.059219,1669700146.73475,-18.0,-6.0,62.0
1669700154.060338,1669700146.766,-19.0,-4.0,65.0
1669700154.0606103,1669700146.79725,-12.0,-6.0,64.0
1669700154.0608087,1669700146.8285,-13.0,-7.0,61.0
1669700154.0609882,1669700146.85975,-17.0,-6.0,63.0
1669700154.238099,1669700146.891,-13.0,-5.0,62.0
1669700154.238432,1669700146.92226,-14.0,-6.0,65.0
1669700154.2385178,1669700146.95351,-24.0,-5.0,59.0
1669700154.2385895,1669700146.98476,-13.0,-5.0,69.0
1669700154.2388787,1669700147.01601,-10.0,-5.0,67.0
1669700154.2389548,1669700147.04726,-11.0,-6.0,62.0
1669700154.372611,1669700147.07851,-11.0,-7.0,65.0
1669700154.3735342,1669700147.10976,-9.0,-7.0,64.0
1669700154.3738134,1669700147.14102,-14.0,-7.0,59.0
1669700154.374012,1669700147.17227,-15.0,-5.0,71.0
1669700154.374191,1669700147.20352,-15.0,-5.0,63.0
1669700154.3743896,1669700147.23477,-12.0,-6.0,61.0
1669700154.576648,1669700147.26602,-11.0,-6.0,63.0
1669700154.5781324,1669700147.29727,-11.0,-6.0,64.0
1669700154.5867789,1669700147.32852,-13.0,-6.0,65.0
1669700154.587021,1669700147.35978,-12.0,-5.0,60.0
1669700154.5872216,1669700147.39103,-14.0,-5.0,70.0
1669700154.5874102,1669700147.42228,-14.0,-5.0,64.0
1669700154.805673,1669700147.45353,-14.0,-6.0,61.0
1669700154.8058724,1669700147.48478,-15.0,-6.0,62.0
1669700154.8060532,1669700147.51603,-14.0,-7.0,62.0
1669700154.8062298,1669700147.54728,-14.0,-5.0,64.0
1669700154.8064423,1669700147.57854,-15.0,-5.0,66.0
1669700154.8066216,1669700147.60979,-15.0,-6.0,65.0
1669700154.960784,1669700147.64104,-14.0,-6.0,63.0
1669700154.9609263,1669700147.67229,-13.0,-6.0,63.0
1669700154.9610593,1669700147.70354,-15.0,-6.0,64.0
1669700154.9611905,1669700147.73479,-16.0,-6.0,63.0
1669700154.9613202,1669700147.76604,-14.0,-6.0,64.0
1669700154.9614666,1669700147.7973,-13.0,-6.0,63.0
1669700155.1375906,1669700147.82855,-14.0,-5.0,63.0
