1673937722.418164,1673937475.34678,0.97
1673937722.4183722,1673937495.34771,0.97
1673937722.4185405,1673937515.34863,0.97
1673937722.4185758,1673937535.34956,0.97
1673937722.4186091,1673937555.35048,0.96
1673937722.4186428,1673937575.35141,0.95
1673937722.418692,1673937595.35234,0.97
1673937722.4187257,1673937615.35326,0.96
1673937722.4187582,1673937635.35419,0.97
1673937722.418791,1673937655.35511,0.97
1673937722.418824,1673937675.35604,0.96
1673937722.4188561,1673937695.35697,0.97
1673937722.4188883,1673937715.35789,0.96
1673937722.4189212,1673937735.35882,0.97
1673938002.3898675,1673937755.35974,0.97
1673938002.3901417,1673937775.36067,0.97
1673938002.3903272,1673937795.3616,0.94
1673938002.3905869,1673937815.36252,0.97
1673938002.3908155,1673937835.36345,0.97
1673938002.3908844,1673937855.36437,0.96
1673938002.3909538,1673937875.3653,0.94
1673938002.39101,1673937895.36623,0.97
1673938002.391073,1673937915.36715,0.96
1673938002.3911335,1673937935.36808,0.96
1673938002.3911994,1673937955.369,0.97
1673938002.3912673,1673937975.36993,0.96
1673938002.3913257,1673937995.37085,0.93
1673938002.391388,1673938015.37178,0.96
1673938282.384525,1673938035.37271,0.96
1673938282.3849547,1673938055.37363,0.96
1673938282.3851197,1673938075.37456,0.96
1673938282.385192,1673938095.37548,0.96
1673938282.3855124,1673938115.37641,0.96
1673938282.3857665,1673938135.37734,0.96
1673938282.3858576,1673938155.37826,0.94
1673938282.3859384,1673938175.37919,0.96
1673938282.3860192,1673938195.38011,0.96
1673938282.3861008,1673938215.38104,0.96
1673938282.3861895,1673938235.38197,0.94
1673938282.3862474,1673938255.38289,0.96
1673938282.3863027,1673938275.38382,0.96
1673938282.3863626,1673938295.38474,0.96
