1673937487.8502603,1673937479.01488,35.87
1673937487.8513002,1673937479.2649,35.87
1673937487.8515847,1673937479.51491,35.87
1673937487.851887,1673937479.76492,35.87
1673937487.852131,1673937480.01493,35.87
1673937487.8523197,1673937480.26494,35.87
1673937487.8525019,1673937480.51495,35.87
1673937487.8526776,1673937480.76496,35.87
1673937489.852858,1673937481.01498,35.87
1673937489.8625894,1673937481.26499,35.87
1673937489.8628936,1673937481.515,35.87
1673937489.8631055,1673937481.76501,35.87
1673937489.8633208,1673937482.01502,35.85
1673937489.863508,1673937482.26503,35.85
1673937489.863681,1673937482.51505,35.85
1673937489.8638496,1673937482.76506,35.85
1673937491.8552847,1673937483.01507,35.85
1673937491.8558707,1673937483.26508,35.85
1673937491.8559282,1673937483.51509,35.85
1673937491.8559713,1673937483.7651,35.85
1673937491.8561103,1673937484.01512,35.85
1673937491.8563013,1673937484.26513,35.85
1673937491.8563752,1673937484.51514,35.85
1673937491.8564186,1673937484.76515,35.85
1673937493.858624,1673937485.01516,35.87
1673937493.8590078,1673937485.26517,35.87
1673937493.859274,1673937485.51518,35.87
1673937493.8593638,1673937485.7652,35.87
1673937493.8594368,1673937486.01521,35.87
1673937493.8595119,1673937486.26522,35.87
1673937493.8598568,1673937486.51523,35.87
1673937493.8599553,1673937486.76524,35.87
1673937495.8605194,1673937487.01525,35.87
1673937495.8615282,1673937487.26527,35.87
1673937495.8618062,1673937487.51528,35.87
1673937495.862016,1673937487.76529,35.87
1673937495.8622074,1673937488.0153,35.87
1673937495.8623927,1673937488.26531,35.87
1673937495.8625748,1673937488.51532,35.87
1673937495.862754,1673937488.76534,35.87
1673937497.8631005,1673937489.01535,35.87
1673937497.8640997,1673937489.26536,35.87
1673937497.8643527,1673937489.51537,35.87
1673937497.8645422,1673937489.76538,35.87
1673937497.8647141,1673937490.01539,35.87
1673937497.8648806,1673937490.2654,35.87
1673937497.865047,1673937490.51542,35.87
1673937497.865213,1673937490.76543,35.87
1673937499.8444762,1673937491.01544,35.87
1673937499.8456893,1673937491.26545,35.87
1673937499.8459969,1673937491.51546,35.87
1673937499.8462098,1673937491.76547,35.87
1673937499.8464017,1673937492.01549,35.83
1673937499.8465838,1673937492.2655,35.83
1673937499.8467634,1673937492.51551,35.83
1673937499.8469408,1673937492.76552,35.83
1673937501.8689249,1673937493.01553,35.85
1673937501.8689556,1673937493.26554,35.85
1673937501.8689845,1673937493.51555,35.85
1673937501.8690133,1673937493.76557,35.85
1673937501.869042,1673937494.01558,35.85
1673937501.8690703,1673937494.26559,35.85
1673937501.8690987,1673937494.5156,35.85
1673937501.8691297,1673937494.76561,35.85
1673937503.848031,1673937495.01562,35.87
1673937503.8490674,1673937495.26564,35.87
1673937503.8493369,1673937495.51565,35.87
1673937503.8495326,1673937495.76566,35.87
1673937503.8497136,1673937496.01567,35.93
1673937503.8498857,1673937496.26568,35.93
1673937503.8500545,1673937496.51569,35.93
1673937503.8502226,1673937496.76571,35.93
1673937505.851201,1673937497.01572,35.87
1673937505.8522127,1673937497.26573,35.87
1673937505.8524756,1673937497.51574,35.87
1673937505.852671,1673937497.76575,35.87
1673937505.852848,1673937498.01576,35.87
1673937505.85302,1673937498.26577,35.87
1673937505.853247,1673937498.51579,35.87
1673937505.8534553,1673937498.7658,35.87
1673937507.8535204,1673937499.01581,35.87
1673937507.8546033,1673937499.26582,35.87
1673937507.8557034,1673937499.51583,35.87
1673937507.855973,1673937499.76584,35.87
1673937507.8561928,1673937500.01586,35.87
1673937507.8563914,1673937500.26587,35.87
1673937507.8565834,1673937500.51588,35.87
1673937507.856772,1673937500.76589,35.87
1673937509.8554518,1673937501.0159,35.89
1673937509.8563628,1673937501.26591,35.89
1673937509.8565874,1673937501.51593,35.89
1673937509.8567727,1673937501.76594,35.89
1673937509.856944,1673937502.01595,35.89
1673937509.8571088,1673937502.26596,35.89
1673937509.8572724,1673937502.51597,35.89
1673937509.857434,1673937502.76598,35.89
1673937511.864736,1673937503.01599,35.91
1673937511.8649018,1673937503.26601,35.91
1673937511.8650632,1673937503.51602,35.91
1673937511.8652523,1673937503.76603,35.91
1673937511.8654172,1673937504.01604,35.87
1673937511.8655841,1673937504.26605,35.87
1673937511.8657434,1673937504.51606,35.87
1673937511.865903,1673937504.76608,35.87
1673937513.8847756,1673937505.01609,35.87
1673937513.8853626,1673937505.2661,35.87
1673937513.886878,1673937505.51611,35.87
1673937513.8871398,1673937505.76612,35.87
1673937513.8873887,1673937506.01613,35.91
1673937513.8875751,1673937506.26615,35.91
1673937513.8877466,1673937506.51616,35.91
1673937513.8879147,1673937506.76617,35.91
1673937515.841271,1673937507.01618,35.89
1673937515.843077,1673937507.26619,35.89
1673937515.8434198,1673937507.5162,35.89
1673937515.8436356,1673937507.76621,35.89
1673937515.8438327,1673937508.01623,35.91
1673937515.8440354,1673937508.26624,35.91
1673937515.8442202,1673937508.51625,35.91
1673937515.844394,1673937508.76626,35.91
1673937517.8445559,1673937509.01627,35.89
1673937517.8446026,1673937509.26628,35.89
1673937517.8446422,1673937509.5163,35.89
1673937517.844679,1673937509.76631,35.89
1673937517.8447154,1673937510.01632,35.89
1673937517.8447511,1673937510.26633,35.89
1673937517.8447866,1673937510.51634,35.89
1673937517.8448226,1673937510.76635,35.89
1673937519.8682065,1673937511.01637,35.89
1673937519.8694654,1673937511.26638,35.89
1673937519.869761,1673937511.51639,35.89
1673937519.8699615,1673937511.7664,35.89
1673937519.870139,1673937512.01641,35.87
1673937519.870309,1673937512.26642,35.87
1673937519.8704748,1673937512.51643,35.87
1673937519.8706384,1673937512.76645,35.87
1673937521.8488984,1673937513.01646,35.87
1673937521.8526886,1673937513.26647,35.87
1673937521.8529882,1673937513.51648,35.87
1673937521.8532035,1673937513.76649,35.87
1673937521.853387,1673937514.0165,35.89
1673937521.8535662,1673937514.26652,35.89
1673937521.853732,1673937514.51653,35.89
1673937521.853899,1673937514.76654,35.89
1673937523.861339,1673937515.01655,35.89
1673937523.8613696,1673937515.26656,35.89
1673937523.8613987,1673937515.51657,35.89
1673937523.8614273,1673937515.76659,35.89
1673937523.8614564,1673937516.0166,35.89
1673937523.8614855,1673937516.26661,35.89
1673937523.861515,1673937516.51662,35.89
1673937523.861544,1673937516.76663,35.89
1673937525.8766532,1673937517.01664,35.89
1673937525.8777204,1673937517.26665,35.89
1673937525.8780184,1673937517.51667,35.89
1673937525.8782203,1673937517.76668,35.89
1673937525.8784008,1673937518.01669,35.89
1673937525.8785746,1673937518.2667,35.89
1673937525.8787417,1673937518.51671,35.89
1673937525.8789084,1673937518.76672,35.89
1673937527.8560562,1673937519.01674,35.89
1673937527.8586743,1673937519.26675,35.89
1673937527.85897,1673937519.51676,35.89
1673937527.8591702,1673937519.76677,35.89
1673937527.8593867,1673937520.01678,35.89
1673937527.8595626,1673937520.26679,35.89
1673937527.8597298,1673937520.51681,35.89
1673937527.8598979,1673937520.76682,35.89
1673937529.8604677,1673937521.01683,35.89
1673937529.8609667,1673937521.26684,35.89
1673937529.8610234,1673937521.51685,35.89
1673937529.8610635,1673937521.76686,35.89
1673937529.8611,1673937522.01687,35.91
1673937529.8611348,1673937522.26689,35.91
1673937529.861169,1673937522.5169,35.91
1673937529.8612032,1673937522.76691,35.91
1673937531.8387628,1673937523.01692,35.89
1673937531.8396962,1673937523.26693,35.89
1673937531.8402493,1673937523.51694,35.89
1673937531.840519,1673937523.76696,35.89
1673937531.8407214,1673937524.01697,35.89
1673937531.8409045,1673937524.26698,35.89
1673937531.841082,1673937524.51699,35.89
1673937531.8412528,1673937524.767,35.89
1673937533.8410022,1673937525.01701,35.91
1673937533.8420274,1673937525.26702,35.91
1673937533.8422902,1673937525.51704,35.91
1673937533.8424823,1673937525.76705,35.91
1673937533.8426576,1673937526.01706,35.91
1673937533.8428288,1673937526.26707,35.91
1673937533.8429983,1673937526.51708,35.91
1673937533.8432457,1673937526.76709,35.91
1673937535.8441288,1673937527.01711,35.89
1673937535.8444486,1673937527.26712,35.89
1673937535.8446157,1673937527.51713,35.89
1673937535.8446763,1673937527.76714,35.89
1673937535.8447332,1673937528.01715,35.93
1673937535.8447967,1673937528.26716,35.93
1673937535.8448505,1673937528.51718,35.93
1673937535.8449035,1673937528.76719,35.93
1673937537.8458567,1673937529.0172,35.93
1673937537.8467193,1673937529.26721,35.93
1673937537.8474665,1673937529.51722,35.93
1673937537.847748,1673937529.76723,35.93
1673937537.8479517,1673937530.01724,35.95
1673937537.8481386,1673937530.26726,35.95
1673937537.8483148,1673937530.51727,35.95
1673937537.8484857,1673937530.76728,35.95
1673937539.8489137,1673937531.01729,35.93
1673937539.8498638,1673937531.2673,35.93
1673937539.8501198,1673937531.51731,35.93
1673937539.8503225,1673937531.76733,35.93
1673937539.8505077,1673937532.01734,35.91
1673937539.850687,1673937532.26735,35.91
1673937539.8508635,1673937532.51736,35.91
1673937539.8510344,1673937532.76737,35.91
1673937541.85232,1673937533.01738,35.95
1673937541.8652103,1673937533.2674,35.95
1673937541.8654537,1673937533.51741,35.95
1673937541.8655388,1673937533.76742,35.95
1673937541.8655975,1673937534.01743,35.93
1673937541.8656294,1673937534.26744,35.93
1673937541.8657036,1673937534.51745,35.93
1673937541.8657348,1673937534.76746,35.93
1673937543.8537176,1673937535.01748,35.95
1673937543.8549068,1673937535.26749,35.95
1673937543.8555171,1673937535.5175,35.95
1673937543.8557773,1673937535.76751,35.95
1673937543.8559682,1673937536.01752,35.95
1673937543.8561354,1673937536.26753,35.95
1673937543.856353,1673937536.51755,35.95
1673937543.8566208,1673937536.76756,35.95
1673937545.8613687,1673937537.01757,35.93
1673937545.8615391,1673937537.26758,35.93
1673937545.8617074,1673937537.51759,35.93
1673937545.8618743,1673937537.7676,35.93
1673937545.862044,1673937538.01762,35.91
1673937545.8622968,1673937538.26763,35.91
1673937545.8625326,1673937538.51764,35.91
1673937545.862712,1673937538.76765,35.91
1673937547.882215,1673937539.01766,35.91
1673937547.8827543,1673937539.26767,35.91
1673937547.882908,1673937539.51768,35.91
1673937547.8829532,1673937539.7677,35.91
1673937547.8831446,1673937540.01771,35.91
1673937547.883236,1673937540.26772,35.91
1673937547.8832932,1673937540.51773,35.91
1673937547.8833303,1673937540.76774,35.91
1673937549.8390694,1673937541.01775,35.91
1673937549.8465712,1673937541.26777,35.91
1673937549.846881,1673937541.51778,35.91
1673937549.847098,1673937541.76779,35.91
1673937549.8473477,1673937542.0178,35.89
1673937549.8475504,1673937542.26781,35.89
1673937549.8477302,1673937542.51782,35.89
1673937549.8479078,1673937542.76784,35.89
1673937551.8417072,1673937543.01785,35.93
1673937551.842631,1673937543.26786,35.93
1673937551.8429046,1673937543.51787,35.93
1673937551.8431132,1673937543.76788,35.93
1673937551.8433635,1673937544.01789,35.91
1673937551.8435602,1673937544.2679,35.91
1673937551.843738,1673937544.51792,35.91
1673937551.8439097,1673937544.76793,35.91
1673937553.8440049,1673937545.01794,35.89
1673937553.8444257,1673937545.26795,35.89
1673937553.8444817,1673937545.51796,35.89
1673937553.844518,1673937545.76797,35.89
1673937553.844549,1673937546.01799,35.91
1673937553.8445778,1673937546.268,35.91
1673937553.84469,1673937546.51801,35.91
1673937553.8447409,1673937546.76802,35.91
1673937555.8696077,1673937547.01803,35.89
1673937555.8705108,1673937547.26804,35.89
1673937555.8711636,1673937547.51806,35.89
1673937555.8714116,1673937547.76807,35.89
1673937555.8715944,1673937548.01808,35.89
1673937555.8717666,1673937548.26809,35.89
1673937555.8719325,1673937548.5181,35.89
1673937555.8720965,1673937548.76811,35.89
1673937557.8497298,1673937549.01812,35.89
1673937557.8506472,1673937549.26814,35.89
1673937557.8511262,1673937549.51815,35.89
1673937557.8513691,1673937549.76816,35.89
1673937557.8515532,1673937550.01817,35.89
1673937557.8517284,1673937550.26818,35.89
1673937557.8518991,1673937550.51819,35.89
1673937557.8520672,1673937550.76821,35.89
1673937559.8527944,1673937551.01822,35.87
1673937559.8582945,1673937551.26823,35.87
1673937559.8584433,1673937551.51824,35.87
1673937559.858482,1673937551.76825,35.87
1673937559.8586917,1673937552.01826,35.87
1673937559.858741,1673937552.26828,35.87
1673937559.8587973,1673937552.51829,35.87
1673937559.8588748,1673937552.7683,35.87
1673937561.854685,1673937553.01831,35.87
1673937561.8552194,1673937553.26832,35.87
1673937561.8553762,1673937553.51833,35.87
1673937561.8556542,1673937553.76834,35.87
1673937561.8557396,1673937554.01836,35.85
1673937561.8558044,1673937554.26837,35.85
1673937561.855862,1673937554.51838,35.85
1673937561.8559163,1673937554.76839,35.85
1673937563.8568573,1673937555.0184,35.87
1673937563.85781,1673937555.26841,35.87
1673937563.8580663,1673937555.51843,35.87
1673937563.85826,1673937555.76844,35.87
1673937563.8584323,1673937556.01845,35.85
1673937563.8585994,1673937556.26846,35.85
1673937563.858763,1673937556.51847,35.85
